Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
57	883	n/a	0	0	n/a	N	0	1	2170	1168	3.74	2.71	9.23	34553	1620	n/a	122	2164	n/a	82	2168	n/a	456	2068	n/a	
58	884	n/a	0	0	n/a	N	0	1	1584	1043	2.79	1.96	6.45	25892	1520	n/a	103	1580	n/a	80	1584	n/a	292	1560	n/a	
59	915	n/a	0	0	n/a	N	0	0	181	98.9	0.21	0.18	0.49	29435	148	n/a	62	180	n/a	45	180	n/a	155	180	n/a	
60	918	n/a	0	0	n/a	N	0	1	1429	1069	2.89	1.84	8.56	40764	1372	n/a	116	1412	n/a	68	1424	n/a	474	1376	n/a	
61	927	n/a	0	0	n/a	N	0	1	970	1001	2.41	1.41	6.90	60288	788	n/a	183	968	n/a	83	968	n/a	617	876	n/a	
62	965	n/a	0	0	n/a	N	0	0	694	589	1.48	0.96	4.72	62977	516	n/a	167	688	n/a	85	692	n/a	623	680	n/a	
63	970	n/a	0	0	n/a	N	0	1	1120	1135	3.04	1.77	8.19	53848	1048	n/a	226	1120	n/a	110	1120	n/a	661	1080	n/a	
64	998	n/a	0	0	n/a	N	0	0	916	353	1.38	1.05	3.90	22896	628	n/a	86	916	n/a	62	916	n/a	330	916	n/a	
65	1006	n/a	0	0	n/a	N	0	1	1712	1202	3.78	2.43	10.1	65535	1600	n/a	253	1708	n/a	119	1712	n/a	932	1676	n/a	
66	1029	n/a	0	0	n/a	N	0	1	1718	1019	2.87	1.98	6.41	25215	1540	n/a	102	1712	n/a	64	1716	n/a	319	1624	n/a	
67	1038	n/a	0	0	n/a	N	0	0	766	362	1.05	0.80	2.01	25491	736	n/a	72	764	n/a	53	764	n/a	136	764	n/a	
68	1063	n/a	0	0	n/a	N	0	0	922	359	1.12	0.98	1.87	15933	716	n/a	65	920	n/a	62	920	n/a	129	920	n/a	
69	1089	n/a	0	0	n/a	N	0	1	1220	403	1.37	1.30	1.99	14725	812	n/a	68	1220	n/a	54	1220	n/a	107	1220	n/a	
70	1098	n/a	0	0	n/a	N	0	0	44	8.45	0.04	0.03	0.30	8607	0	n/a	39	44	n/a	34	44	n/a	305	44	n/a	
71	1114	n/a	0	0	n/a	N	0	0	299	75.9	0.21	0.20	0.34	12711	68	n/a	46	296	n/a	41	296	n/a	78	296	n/a	
72	1126	n/a	0	0	n/a	N	0	1	2694	2692	8.07	4.20	24.8	45243	2648	n/a	188	2620	n/a	94	2692	n/a	714	2648	n/a	
73	1127	n/a	0	0	n/a	N	0	1	2109	762	2.49	2.29	5.00	20605	1264	n/a	70	2108	n/a	58	2108	n/a	199	2076	n/a	
74	1138	n/a	0	0	n/a	N	0	0	551	134	0.55	0.56	0.82	9656	0	n/a	52	548	n/a	57	548	n/a	82	548	n/a	
75	1143	n/a	0	0	n/a	N	0	1	1306	743	2.32	1.67	4.81	24354	1136	n/a	106	1304	n/a	67	1304	n/a	248	1276	n/a	
76	1152	n/a	0	0	n/a	N	0	0	331	116	0.37	0.31	0.68	21645	152	n/a	68	328	n/a	49	328	n/a	174	328	n/a	
77	1161	n/a	0	0	n/a	N	0	1	1204	631	1.86	1.49	4.10	42880	1068	n/a	128	1204	n/a	75	1204	n/a	390	1204	n/a	
78	1168	n/a	0	0	n/a	N	0	1	1599	1202	3.38	2.17	8.64	47764	1552	n/a	162	1596	n/a	82	1596	n/a	553	1588	n/a	
79	1172	n/a	0	0	n/a	N	0	1	2157	2422	8.64	4.31	37.3	43616	2080	n/a	231	2108	n/a	116	2156	n/a	1420	2104	n/a	
80	1173	n/a	0	0	n/a	N	0	1	2100	1721	4.34	2.70	11.0	65535	1980	n/a	216	2056	n/a	101	2100	n/a	571	1932	n/a	
81	1174	n/a	0	0	n/a	N	0	1	1028	629	1.63	1.16	3.17	48148	888	n/a	106	1028	n/a	60	1028	n/a	307	1028	n/a	
82	1192	n/a	0	0	n/a	N	0	0	666	313	1.09	0.86	2.12	18205	636	n/a	85	660	n/a	65	664	n/a	189	664	n/a	
