Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
150	9198	n/a	0	0	n/a	N	0	00	239	79.5	1.67	0.39	0.33	17823	120	n/a	584	236	n/a	72	236	n/a	71	236	n/a	
151	9243	n/a	0	0	n/a	N	0	00	369	111	3.75	0.59	0.56	20539	96	n/a	852	364	n/a	71	368	n/a	87	368	n/a	
152	9388	n/a	0	0	n/a	N	0	11	2595	3153	418	9.76	32.5	49094	2540	n/a	8264	2584	n/a	193	2592	n/a	1001	2496	n/a	
153	9486	n/a	0	0	n/a	N	0	00	354	147	6.74	0.72	0.78	23872	232	n/a	2006	352	n/a	110	352	n/a	183	352	n/a	
154	9506	n/a	0	0	n/a	N	0	00	351	90.9	3.30	0.73	0.68	14003	60	n/a	1070	348	n/a	91	348	n/a	143	348	n/a	
155	9506	n/a	0	0	n/a	N	0	01	844	279	11.4	1.60	1.54	13529	564	n/a	828	832	n/a	79	844	n/a	101	844	n/a	
156	9597	n/a	0	0	n/a	N	0	00	50	8.11	0.97	0.10	0.18	6679	0	n/a	944	48	n/a	80	48	n/a	164	48	n/a	
157	9818	n/a	0	0	n/a	N	0	00	45	7.57	0.16	0.06	0.05	7368	0	n/a	209	40	n/a	58	44	n/a	54	44	n/a	
158	9894	n/a	0	0	n/a	N	0	00	284	143	4.91	0.60	0.67	25220	236	n/a	993	280	n/a	90	284	n/a	123	284	n/a	
159	9950	n/a	0	0	n/a	N	0	00	465	102	4.41	0.87	1.17	8370	0	n/a	635	464	n/a	77	464	n/a	169	464	n/a	
160	9968	n/a	0	0	n/a	N	0	00	123	17.1	0.35	0.24	0.17	6487	0	n/a	277	104	n/a	79	120	n/a	67	120	n/a	
161	9998	n/a	0	0	n/a	N	0	00	81	16.3	1.16	0.17	0.27	8233	0	n/a	737	80	n/a	87	80	n/a	152	80	n/a	
162	10003	n/a	0	0	n/a	N	0	00	302	111	3.74	0.56	0.56	18785	172	n/a	735	300	n/a	80	300	n/a	97	300	n/a	
