Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
861	49070	n/a	0	0	n/a	N	0	1010	1242	600	14.6	1.56	1.24	20784	1040	n/a	694	1196	n/a	69	1240	n/a	57	1240	n/a	
879	49648	n/a	0	0	n/a	N	0	1010	2430	2357	138	5.46	3.01	40524	2336	n/a	3117	2420	n/a	125	2424	n/a	68	2428	n/a	
886	50138	n/a	0	0	n/a	N	0	0010	725	698	21.7	1.33	0.86	49343	664	n/a	2451	692	n/a	122	724	n/a	68	724	n/a	
897	50923	n/a	0	0	n/a	N	0	0010	1067	558	14.2	1.40	1.08	23140	968	n/a	706	1064	n/a	66	1064	n/a	57	1064	n/a	
898	50960	n/a	0	0	n/a	N	0	1010	1772	708	24.3	2.33	1.77	22857	1060	n/a	911	1732	n/a	70	1772	n/a	62	1772	n/a	
913	51461	n/a	0	0	n/a	N	0	0010	1032	551	19.3	1.44	1.04	34026	920	n/a	2436	1012	n/a	92	1032	n/a	54	1032	n/a	
918	51654	n/a	0	0	n/a	N	0	1010	844	837	27.2	1.53	0.94	43944	804	n/a	2085	840	n/a	120	844	n/a	64	844	n/a	
927	52281	n/a	0	0	n/a	N	0	1010	1757	1160	19.3	2.38	1.94	43263	1300	n/a	853	1732	n/a	77	1756	n/a	67	1756	n/a	
930	52615	n/a	0	0	n/a	N	0	1010	1761	1198	227	5.19	2.06	26660	1684	n/a	7668	1752	n/a	155	1720	n/a	59	1760	n/a	
961	54307	n/a	0	0	n/a	N	0	1010	1238	1056	40.4	2.33	1.46	65031	1184	n/a	2847	1236	n/a	120	1236	n/a	71	1236	n/a	
970	54763	n/a	0	0	n/a	N	0	1010	1143	810	27.0	1.84	1.25	54897	1052	n/a	1771	1140	n/a	103	1140	n/a	58	1140	n/a	
977	54989	n/a	0	0	n/a	N	0	1010	2468	2031	442	8.54	2.97	33507	2284	n/a	11079	2468	n/a	212	2416	n/a	67	2468	n/a	
978	55044	n/a	0	0	n/a	N	0	1010	1321	1130	45.5	2.53	1.57	62896	1260	n/a	3767	1320	n/a	162	1320	n/a	72	1320	n/a	
981	55170	n/a	0	0	n/a	N	0	1010	2242	2312	121	4.62	2.64	41666	2212	n/a	2459	2224	n/a	117	2240	n/a	62	2240	n/a	
982	55359	n/a	0	0	n/a	N	0	1010	2141	1552	57.8	3.25	2.24	29576	1872	n/a	1627	1948	n/a	89	2136	n/a	66	2136	n/a	
985	55383	n/a	0	0	n/a	N	0	1010	1596	998	41.0	2.56	1.80	26974	1412	n/a	1500	1596	n/a	81	1596	n/a	60	1596	n/a	
986	55534	n/a	0	0	n/a	N	0	1010	1336	565	283	5.15	1.34	17231	1084	n/a	11246	1336	n/a	211	1336	n/a	47	1336	n/a	
998	55982	n/a	0	0	n/a	N	0	1010	1942	1264	51.1	3.11	2.11	31120	1764	n/a	1465	1924	n/a	89	1940	n/a	57	1940	n/a	
