Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
408	88072	n/a	0	0	n/a	N	0	1010	1328	656	156	3.54	1.34	21495	1144	n/a	7797	1328	n/a	158	1316	n/a	58	1328	n/a	
415	88800	n/a	0	0	n/a	N	0	1010	2222	1814	354	7.25	2.77	34101	2116	n/a	9836	2208	n/a	201	2184	n/a	77	2220	n/a	
418	90246	n/a	0	0	n/a	N	0	0010	1149	528	237	4.41	1.24	18727	944	n/a	12552	1148	n/a	223	1148	n/a	59	1148	n/a	
419	90525	n/a	0	0	n/a	N	0	0010	2885	2762	559	10.6	3.81	48744	2712	n/a	18042	2884	n/a	311	2848	n/a	72	2884	n/a	
453	97308	n/a	0	0	n/a	N	0	1010	2055	1925	443	8.40	2.60	38653	2012	n/a	12342	2052	n/a	229	1988	n/a	68	2052	n/a	
460	98973	n/a	0	0	n/a	N	0	1010	1535	1080	411	7.31	1.77	28094	1452	n/a	16141	1532	n/a	264	1516	n/a	61	1532	n/a	
462	99675	n/a	0	0	n/a	N	0	1010	1392	1157	254	5.30	1.74	56980	1368	n/a	14099	1392	n/a	295	1384	n/a	84	1392	n/a	
463	99881	n/a	0	0	n/a	N	0	0010	1138	543	306	5.34	1.29	19536	932	n/a	15829	1136	n/a	277	1080	n/a	68	1136	n/a	
465	100179	n/a	0	0	n/a	N	0	0010	829	635	256	4.70	1.02	47908	632	n/a	26721	828	n/a	476	820	n/a	60	828	n/a	
473	101096	n/a	0	0	n/a	N	0	1010	1419	1042	586	9.77	1.76	46723	1360	n/a	36289	1416	n/a	642	1336	n/a	71	1416	n/a	
490	103839	n/a	0	0	n/a	N	0	1010	1315	658	378	6.32	1.41	31375	1172	n/a	26629	1312	n/a	450	1296	n/a	63	1312	n/a	
495	105026	n/a	0	0	n/a	N	0	1010	2562	2753	420	10.8	4.25	51651	2424	n/a	9552	2496	n/a	290	2376	n/a	116	2556	n/a	
497	105085	n/a	0	0	n/a	N	0	0010	1070	442	133	2.92	1.11	22093	888	n/a	8435	1068	n/a	175	1068	n/a	58	1068	n/a	
498	105529	n/a	0	0	n/a	N	0	0010	1069	470	169	3.32	1.11	22787	900	n/a	10560	1068	n/a	201	1036	n/a	55	1068	n/a	
503	106409	n/a	0	0	n/a	N	0	1010	1619	679	254	4.85	1.64	17103	1484	n/a	9473	1616	n/a	162	1616	n/a	57	1616	n/a	
505	106661	n/a	0	0	n/a	N	0	0010	1012	527	367	6.26	1.19	24385	928	n/a	18790	1012	n/a	317	992	n/a	56	1012	n/a	
513	109470	n/a	0	0	n/a	N	0	0010	1174	498	215	3.97	1.19	35958	1008	n/a	17465	1172	n/a	338	1172	n/a	71	1172	n/a	
516	110651	n/a	0	0	n/a	N	0	1010	1644	1469	511	8.64	1.97	65535	1620	n/a	23676	1644	n/a	451	1620	n/a	69	1644	n/a	
517	110746	n/a	0	0	n/a	N	0	1010	1204	535	213	4.00	1.18	18391	980	n/a	12030	1204	n/a	225	1180	n/a	52	1204	n/a	
520	111832	n/a	0	0	n/a	N	0	1010	1045	894	405	6.76	1.24	58902	960	n/a	34236	1044	n/a	588	1028	n/a	65	1044	n/a	
527	112502	n/a	0	0	n/a	N	0	1010	1044	677	355	6.10	1.16	54878	1008	n/a	42886	1044	n/a	759	1044	n/a	84	1044	n/a	
529	112562	n/a	0	0	n/a	N	0	1010	1560	905	419	7.14	1.71	23465	1412	n/a	17386	1560	n/a	283	1508	n/a	66	1560	n/a	
533	114352	n/a	0	0	n/a	N	0	1010	1144	599	279	4.98	1.20	20381	1028	n/a	14161	1144	n/a	249	1132	n/a	53	1144	n/a	
540	115917	n/a	0	0	n/a	N	0	1010	1136	545	240	4.41	1.20	19704	948	n/a	12669	1136	n/a	227	1132	n/a	52	1136	n/a	
543	116882	n/a	0	0	n/a	N	0	1010	1756	1335	376	6.90	2.04	31034	1632	n/a	11844	1756	n/a	220	1668	n/a	64	1756	n/a	
547	118385	n/a	0	0	n/a	N	0	1010	1746	1097	380	6.67	2.01	26951	1568	n/a	11873	1700	n/a	207	1636	n/a	59	1744	n/a	
554	120242	n/a	0	0	n/a	N	0	1010	1651	1022	461	7.80	1.78	27374	1496	n/a	16998	1648	n/a	297	1528	n/a	58	1648	n/a	
556	120385	n/a	0	0	n/a	N	0	0010	1018	469	210	3.99	1.15	18630	860	n/a	11088	1016	n/a	210	1016	n/a	55	1016	n/a	
561	122727	n/a	0	0	n/a	N	0	0010	1133	411	180	3.52	1.15	15653	732	n/a	8768	1132	n/a	182	1132	n/a	53	1132	n/a	
562	122864	n/a	0	0	n/a	N	0	1010	1421	462	155	3.27	1.30	13305	976	n/a	7252	1420	n/a	129	1420	n/a	51	1420	n/a	
563	123113	n/a	0	0	n/a	N	0	1010	1099	615	327	5.55	1.17	42427	872	n/a	28461	1096	n/a	476	1084	n/a	57	1096	n/a	
566	123684	n/a	0	0	n/a	N	0	1010	1381	701	254	4.74	1.45	22553	1152	n/a	13326	1380	n/a	230	1380	n/a	57	1380	n/a	
568	124142	n/a	0	0	n/a	N	0	1010	1451	534	241	4.77	1.63	15434	1080	n/a	10684	1448	n/a	189	1448	n/a	66	1448	n/a	
571	125298	n/a	0	0	n/a	N	0	1010	1974	2007	371	7.36	2.48	41505	1944	n/a	9849	1972	n/a	206	1956	n/a	67	1972	n/a	
575	126642	n/a	0	0	n/a	N	0	0010	782	751	268	4.98	1.06	59739	716	n/a	35061	780	n/a	609	760	n/a	81	780	n/a	
576	126691	n/a	0	0	n/a	N	0	1010	1000	998	466	7.85	1.23	50617	852	n/a	32957	1000	n/a	582	908	n/a	65	1000	n/a	
578	127096	n/a	0	0	n/a	N	0	1010	1146	551	205	3.98	1.27	19102	1024	n/a	10361	1144	n/a	196	1144	n/a	53	1144	n/a	
588	128321	n/a	0	0	n/a	N	0	0010	710	781	191	3.74	0.87	61907	684	n/a	20236	708	n/a	342	708	n/a	65	708	n/a	
604	130902	n/a	0	0	n/a	N	0	1010	1619	531	179	4.15	1.75	13923	1084	n/a	8035	1616	n/a	164	1616	n/a	67	1616	n/a	
605	131099	n/a	0	0	n/a	N	0	1010	1129	1025	198	4.18	1.28	64779	1068	n/a	16210	1124	n/a	348	1108	n/a	77	1128	n/a	
627	135694	n/a	0	0	n/a	N	0	1010	2313	1908	302	6.78	2.73	40866	2204	n/a	9842	2300	n/a	202	2280	n/a	60	2312	n/a	
628	135988	n/a	0	0	n/a	N	0	1010	1790	1077	367	6.53	1.88	26582	1644	n/a	16542	1776	n/a	303	1712	n/a	59	1788	n/a	
631	137743	n/a	0	0	n/a	N	0	1010	1303	628	255	4.62	1.29	19538	1216	n/a	12723	1300	n/a	239	1288	n/a	55	1300	n/a	
632	138114	n/a	0	0	n/a	N	0	1010	1766	2189	512	9.60	2.49	65535	1680	n/a	24688	1764	n/a	493	1676	n/a	95	1764	n/a	
639	139822	n/a	0	0	n/a	N	0	1010	1295	611	393	6.51	1.42	19373	1092	n/a	16954	1292	n/a	285	1204	n/a	70	1292	n/a	
642	140769	n/a	0	0	n/a	N	0	1010	1219	737	296	5.25	1.39	39148	1148	n/a	18541	1216	n/a	338	1208	n/a	67	1216	n/a	
644	141043	n/a	0	0	n/a	N	0	1010	1552	831	293	5.42	1.74	22019	1368	n/a	11343	1552	n/a	199	1524	n/a	58	1552	n/a	
655	142578	n/a	0	0	n/a	N	0	1010	1360	873	737	11.9	1.71	65535	660	n/a	58991	1360	n/a	980	1360	n/a	79	1360	n/a	
658	143173	n/a	0	0	n/a	N	0	1010	1633	1663	476	8.38	2.16	64491	1584	n/a	29137	1632	n/a	530	1568	n/a	81	1632	n/a	
662	144181	n/a	0	0	n/a	N	0	1010	1548	1169	314	5.95	1.72	30686	1516	n/a	12556	1544	n/a	231	1520	n/a	58	1548	n/a	
664	144472	n/a	0	0	n/a	N	0	1010	1726	1142	182	4.51	2.04	26984	1644	n/a	6119	1720	n/a	132	1724	n/a	59	1724	n/a	
667	144815	n/a	0	0	n/a	N	0	1010	1224	683	267	4.86	1.31	47504	1044	n/a	22428	1224	n/a	411	1172	n/a	57	1224	n/a	
668	144893	n/a	0	0	n/a	N	0	0010	1144	380	146	3.04	1.14	12941	892	n/a	7771	1144	n/a	137	1144	n/a	55	1144	n/a	
680	147087	n/a	0	0	n/a	N	0	0011	3337	3738	695	14.4	5.17	53607	3284	n/a	12961	3328	n/a	296	3168	n/a	102	3336	n/a	
686	148458	n/a	0	0	n/a	N	0	0010	986	470	179	3.44	1.02	29413	944	n/a	12577	984	n/a	236	984	n/a	49	984	n/a	
689	148671	n/a	0	0	n/a	N	0	1010	1560	700	307	5.46	1.61	18148	1376	n/a	15655	1560	n/a	287	1556	n/a	70	1560	n/a	
690	148770	n/a	0	0	n/a	N	0	1010	1205	541	250	4.71	1.24	38328	1024	n/a	22215	1204	n/a	367	1200	n/a	57	1204	n/a	
691	148775	n/a	0	0	n/a	N	0	1010	1101	731	303	5.24	1.25	53816	912	n/a	26883	1100	n/a	452	1100	n/a	60	1100	n/a	
